Text
"#CWC19 #MSD 

It was a team decision to send @msdhoni at No 7 in World Cup semi-final, says India's assistant coach @bangar

Details: https://t.co/5pyoAP1I3X https://t.co/zB1kP2J6aG"
"#CWC19 #MSD 

It was a team decision to send @msdhoni at No 7 in World Cup semi-final, says India's assistant coach @bangar

Details: https://t.co/5pyoAP1I3X https://t.co/zB1kP2J6aG"
"#SportsNews:  India batting coach Sanjay Bangar has revealed that it wasn't his decision alone to send M.S. Dhoni to bat at number seven during the WC semifinal against NZ which India lost on July 9. @ImSanjayBangar @msdhoni #INDvNZ #CWC19
https://t.co/79NSZ2kMSj"
Is there anyone as candid and funny as @ImRo45? Here's what he had to say when asked about a message for Birthday Boy @msdhoni ???? #TeamIndia #CWC19 #SLvIND https://t.co/aCD23hgKts
"@Alishah0803 Oh! Pl dnt rely too much on @msdhoni near #LOC in #JammuAndKashmir .
He has a propensity to desert duty near the finishing line as he did in #INDvsNZ #CWC19 ?? #semifinal"
Now starts a phase of not bothering about cricket anymore. Will remember #Dhoni always with utmost respect. Great journey. Sad that it had to end this way. But well played team. @msdhoni @BCCI #CWC19 #INDvNZ
"Chahal TV ????: @Jaspritbumrah93 on the @msdhoni effect in Manchester &amp; the ball that almost got him the hat-trick ???? #TeamIndia #WIvIND #CWC19 - by @RajalArora @yuzi_chahal 

Full video here ???? https://t.co/xN21vd5LKo https://t.co/7ZKsnZufKL"
"@imVkohli @RaviShastriOfc @msdhoni @RishabhPant17 @DineshKarthik @ImRo45 Dear @bcci,
If @imVkohli will be the captain of this side you will never win a @icc tournament until he's there so change the captain until it's too late just like #cwc19.
#makerohit"
"The Best Childhood Memoryy???

- @msdhoni - ???? 

#CWC19 #IndvNZ https://t.co/47VWQ9Bhai"
"The Best Childhood Memoryy???

- @msdhoni - ???? 

#CWC19 #IndvNZ https://t.co/47VWQ9Bhai"
"The Best Childhood Memoryy???

- @msdhoni - ???? 

#CWC19 #IndvNZ https://t.co/47VWQ9Bhai"
"@imVkohli @RaviShastriOfc @msdhoni @RishabhPant17 @DineshKarthik @ImRo45 Dear @bcci,
If @imVkohli will be the captain of this side you will never win a @icc tournament until he's there so change the captain until it's too late just like #cwc19.
#makerohit"
"The Best Childhood Memoryy???

- @msdhoni - ???? 

#CWC19 #IndvNZ https://t.co/47VWQ9Bhai"
"Less than 100 to get now! 

Can @msdhoni and @imjadeja do the impossible? 

#CofsilsCheerNonStop #CWC19 #INDvNZ"
@imVkohli @RaviShastriOfc @msdhoni @RishabhPant17 @DineshKarthik @ImRo45 @BCCI @ICC See I told you guys once @RishabhPant17 disappointed he is inexperienced unprofessional confused while batting send him to play domestic cricket till then groom @klrahul11
"@msdhoni couldn't get us the World Cup #CWC19 but will definetly win Kashmir #JammuAndKashmir 
#MSDhoni"
"What happened when @Jaspritbumrah93 &amp; @BhuviOfficial decided to hit a local coffee shop post training? ???? #TeamIndia #CWC19

This one is from scenic Southampton before the 1st ODI ?????? - by @RajalArora 

Full Video ???????? https://t.co/zGWtU9QvPC https://t.co/8NqN8BOm5D"
"What happened when @Jaspritbumrah93 &amp; @BhuviOfficial decided to hit a local coffee shop post training? ???? #TeamIndia #CWC19

This one is from scenic Southampton before the 1st ODI ?????? - by @RajalArora 

Full Video ???????? https://t.co/zGWtU9QvPC https://t.co/8NqN8BOm5D"
"Congratulations to #TeamIndia 
1st match of after #CWC19 
And 1st T-20 match of West Indies tour win. 
Big thanks?? @RishabhPant17 @BhuviOfficial @ImRo45 @imjadeja @krunalpandya24 #INDvWI https://t.co/4qJZlHuVoF"
A brilliant delivery by @BhuviOfficial coupled with a brilliant catch by @ImvKohli! It’s time to cheer #JeetPeApnaHaqHai #CWC19 #INDvNZ https://t.co/d05KMY3W8W
What an outstanding performance shown by our boys in blue yesterday!!! ?? @Jaspritbumrah93 @MdShami11 were brilliant performers ???? #CWC19 #AFGvIND #BleedBlue #TeamIndia #Afghanistan #India
"A great game of cricket played by #TeamIndia.
@yuzi_chahal and @Jaspritbumrah93 bowled exceptionally well and gave ???? a perfect start.
It was lovely to see @ImRo45 play a mature innings and stay till the end and get us home.
#INDvSA #CWC19 #MatchDekhaKya https://t.co/006sOK4J1X"
"Chahal TV ????: @Jaspritbumrah93 on the @msdhoni effect in Manchester &amp; the ball that almost got him the hat-trick ???? #TeamIndia #WIvIND #CWC19 - by @RajalArora @yuzi_chahal 

Full video here ???? https://t.co/xN21vd5LKo https://t.co/7ZKsnZufKL"
"FEATURE: @Jaspritbumrah93 on his love for yorkers, his biggest life support &amp; #TeamIndia's #CWC19 campaign so far on the eve of the India-West Indies clash ??????????? 

Watch the full video! Click here ???????? https://t.co/ml8KpCPcyW https://t.co/YE43UUDTOG"
"What happened when @Jaspritbumrah93 &amp; @BhuviOfficial decided to hit a local coffee shop post training? ???? #TeamIndia #CWC19

This one is from scenic Southampton before the 1st ODI ?????? - by @RajalArora 

Full Video ???????? https://t.co/zGWtU9QvPC https://t.co/8NqN8BOm5D"
Wales?? #cwc19 https://t.co/FhpvITqCPx
Gearing up ?? #cwc19 https://t.co/u8xIZAy9nd
"All geared up for the #CWC19. 

Off we go ?? https://t.co/HksXo2YNqE"
@sanjaymanjrekar Winning against teams in non seaming pitches with brilliance of @ImRo45 @SDhawan25 @Jaspritbumrah93 is not an argument. There was no strategy off field &amp; on field from @RaviShastriOfc or @imVkohli resulting in @BCCI team to crash out 
"Chahal TV ????: @Jaspritbumrah93 on the @msdhoni effect in Manchester &amp; the ball that almost got him the hat-trick ???? #TeamIndia #WIvIND #CWC19 - by @RajalArora @yuzi_chahal 

Full video here ???? https://t.co/xN21vd5LKo https://t.co/7ZKsnZufKL"
"Your #CWC19 team of the tournament has been named. 

1) @ImRo45 
2)@davidwarner31 
3)@imVkohli 
4)Kane Williamson 
5) @Sah75fc 
6) @benstokes38 
7) Alex Carey
8) @chriswoakes 
9) @mitchstarc
10) @JofraArcher 
11) @Jaspritbumrah93 

https://t.co/m83cI7ZM0X"
Wales?? #cwc19 https://t.co/FhpvITqCPx
Gearing up ?? #cwc19 https://t.co/u8xIZAy9nd
"All geared up for the #CWC19. 

Off we go ?? https://t.co/HksXo2YNqE"
"What happened when @Jaspritbumrah93 &amp; @BhuviOfficial decided to hit a local coffee shop post training? ???? #TeamIndia #CWC19

This one is from scenic Southampton before the 1st ODI ?????? - by @RajalArora 

Full Video ???????? https://t.co/zGWtU9QvPC https://t.co/8NqN8BOm5D"
"Chahal TV ????: @Jaspritbumrah93 on the @msdhoni effect in Manchester &amp; the ball that almost got him the hat-trick ???? #TeamIndia #WIvIND #CWC19 - by @RajalArora @yuzi_chahal 

Full video here ???? https://t.co/xN21vd5LKo https://t.co/7ZKsnZufKL"
A brilliant delivery by @JaspritBumrah93 coupled with a brilliant catch by @ImVkohli! It’s time to cheer #JeetPeApnaHaqHai #CWC19 #INDvsNZ https://t.co/TrvWVAj4Lo
"A Journey from Cheering Royal Challengers Bangalore to Become World's Best Bowler Jasprit Bumrah.

Jassi Jaisa Koi nahi ???? Boom Boom Bumrah
@Jaspritbumrah93 @RCB
#CWC19 #INDvAFG #TeamIndia #JaspritBumrah https://t.co/cCuH38Mz17"
"A Journey from Cheering Royal Challengers Bangalore to Become World's Best Bowler Jasprit Bumrah.

Jassi Jaisa Koi nahi ???? Boom Boom Bumrah
@Jaspritbumrah93 @RCB
#CWC19 #INDvAFG #TeamIndia #JaspritBumrah https://t.co/cCuH38Mz17"
Wales?? #cwc19 https://t.co/FhpvITqCPx
Gearing up ?? #cwc19 https://t.co/u8xIZAy9nd
"All geared up for the #CWC19. 

Off we go ?? https://t.co/HksXo2YNqE"
"A great game of cricket played by #TeamIndia.
@yuzi_chahal and @Jaspritbumrah93 bowled exceptionally well and gave ???? a perfect start.
It was lovely to see @ImRo45 play a mature innings and stay till the end and get us home.
#INDvSA #CWC19 #MatchDekhaKya https://t.co/006sOK4J1X"
"Chahal TV ????: @Jaspritbumrah93 on the @msdhoni effect in Manchester &amp; the ball that almost got him the hat-trick ???? #TeamIndia #WIvIND #CWC19 - by @RajalArora @yuzi_chahal 

Full video here ???? https://t.co/xN21vd5LKo https://t.co/7ZKsnZufKL"
"Chahal TV ????: @Jaspritbumrah93 on the @msdhoni effect in Manchester &amp; the ball that almost got him the hat-trick ???? #TeamIndia #WIvIND #CWC19 - by @RajalArora @yuzi_chahal 

Full video here ???? https://t.co/xN21vd5LKo https://t.co/7ZKsnZufKL"
"Chahal TV ????: @Jaspritbumrah93 on the @msdhoni effect in Manchester &amp; the ball that almost got him the hat-trick ???? #TeamIndia #WIvIND #CWC19 - by @RajalArora @yuzi_chahal 

Full video here ???? https://t.co/xN21vd5LKo https://t.co/7ZKsnZufKL"
What's with @hardikpandya7 &amp; his love for Diamonds? This one is World Cup customised ???????? #TeamIndia #CWC19 https://t.co/YuV3V7C9NH
"It was really an honour to work with one of Indian Cricket Team’s Finest All-Rounders, @hardikpandya7  and the Lion Tattoo on his arm is just an extension of his personality. 
#HardikPandya
#TeamIndia #CWC19 #IPL2019 #mumbaiindians https://t.co/RFzRqfKOA7"
"From cheering and celebrating India’s World Cup triumph in 2011 to representing #TeamIndia in World Cup 2019, it has been a dream come true ?????? #cwc19 https://t.co/6fDyB29y5r"
"Disappointment of @ImRo45 is obvious, @imVkohli choosing @hardikpandya7 as his successor and @hardikpandya7 is choosing @klrahul11 is a bad example of lobbying in #IndianCricketTeam @BCCI #CWC19 #KEEPPERFORMERS not followers in the Team @imVkohli"
"From cheering and celebrating India’s World Cup triumph in 2011 to representing #TeamIndia in World Cup 2019, it has been a dream come true ?????? #cwc19 https://t.co/6fDyB29y5r"
"Inspiring video narrating the #success journey of @hardikpandya7. Coming from a very humble background, he has succeded due to his sheer determination &amp; hard work. I hope he scales many more such heights &amp; makes the nation proud.
https://t.co/X1qGC7CJ3t
#CWC19 #INDvNZ #TeamIndia https://t.co/VVowzVIoGd"
"Well played Boys???????? #teamindia 
We loved ur performance throughout the #cwc19 today’s was not our Day! Win nd lose is part of life nd Sports???? today was  ur day  @imjadeja ?? @msdhoni @RishabPant777 loved ur innings????????  #indvsnz #dhoni congratulations #NZ https://t.co/fzDQ4HKwz8"
"""By bits 'n' pieces of sheer brilliance, he's ripped me apart on all fronts.""

@sanjaymanjrekar has something to say to @imjadeja after the all-rounder's fantastic performance against New Zealand.

#INDvNZ | #CWC19 https://t.co/i96h5bJWpE"
"""By bits 'n' pieces of sheer brilliance, he's ripped me apart on all fronts.""

@sanjaymanjrekar has something to say to @imjadeja after the all-rounder's fantastic performance against New Zealand.

#INDvNZ | #CWC19 https://t.co/i96h5bJWpE"
"VIDEO RECAP: Watch star of the semi-final @imjadeja smash 77(59) in the semi-final against New Zealand. This innings will be remembered for a long long time ???????????? #TeamIndia #INDvNZ #CWC19 

Watch the full video here ???? https://t.co/wtbpkBsLvi https://t.co/CPmxpIrZSc"
"VIDEO RECAP: Watch star of the semi-final @imjadeja smash 77(59) in the semi-final against New Zealand. This innings will be remembered for a long long time ???????????? #TeamIndia #INDvNZ #CWC19 

Watch the full video here ???? https://t.co/wtbpkBsLvi https://t.co/CPmxpIrZSc"
Class never fades! Definitely the Play of the Tournament! ????? @imjadeja @ICC @BCCI #Cricket #CWC19 #TeamIndia https://t.co/87haPL2Fhp
"#SportInGenes Congratulate ????

Indian ???? team most dominating player Sir @imjadeja has won the award of ""Nissan Play of the Tournament"" of #WorldCup2019 

#TeamIndia???? #CWC19 #ravindrajadeja #CSK #Gujarat #RajputanaRoyal #cricketnation #India #CricketInGenes  #Bharat #jadeja https://t.co/51YJeefYXU"
Captain @imVkohli all praise for @imjadeja post his semi-final show #TeamIndia #CWC19 #INDvNZ https://t.co/egJJkzwZ0I
"VIDEO RECAP: Watch star of the semi-final @imjadeja smash 77(59) in the semi-final against New Zealand. This innings will be remembered for a long long time ???????????? #TeamIndia #INDvNZ #CWC19 

Watch the full video here ???? https://t.co/wtbpkBsLvi https://t.co/CPmxpIrZSc"
"Congratulations to #TeamIndia 
1st match of after #CWC19 
And 1st T-20 match of West Indies tour win. 
Big thanks?? @RishabhPant17 @BhuviOfficial @ImRo45 @imjadeja @krunalpandya24 #INDvWI https://t.co/4qJZlHuVoF"
The batsman is bowled and we are bowled over by @imjadeja’s delivery! Celebrate every wicket by cheering #JeetPeApnaHaqHai! #INDvsNZ #CWC19 https://t.co/JPQAsYUaXI
"FIFTY!

@imjadeja brings up his half-century off 39 deliveries ??

Live - https://t.co/NixsoE7TCH #CWC19 https://t.co/nVINxAawNY"
".@imjadeja TAKE A BOW! 

Huge 50 from the batsman! ?? 

#CWC19 #CofsilsCheerNonStop #INDvNZ"
"Less than 100 to get now! 

Can @msdhoni and @imjadeja do the impossible? 

#CofsilsCheerNonStop #CWC19 #INDvNZ"
"Different day... Different opposition... Same result..
???? marches on.... ????
#CWC19
#INDvsWI https://t.co/3MEs4rJmOJ"
"Things don’t always go as per plans.. That’s the time when one should put his head down and make the most out of the situation..
Tough but a satisfying day in the end.. ??????????
#CWC19
#INDvAFG https://t.co/lM9c9cWhme"
"Special day... Special win... ????????????
Special thanks to the sea of blue that flooded the Old Traffod yesterday and to the billion supporters back home... 

#ProudFeeling
#CWC19
#IndvPak"
@sanjaymanjrekar The fact remains that as a captain @imVkohli didn't perform in #CWC19 So whn everyone else like @JadhavKedar @DineshKarthik is held responsible so why not the captain. In all fairness @BCCI shud give a chance to @ImRo45 as well and try hi
@sanjaymanjrekar The fact remains that as a captain @imVkohli didn't perform in #CWC19 So whn everyone else like @JadhavKedar @DineshKarthik is held responsible so why not the captain. In all fairness @BCCI shud give a chance to @ImRo45 as well and try hi
I am blessed. My 18 mnth old son #Kiaan looks quite similar to my idol @sachin_rt.. Do you agree? @BCCI @icci @ImRo45 @vinodkambli349 @ajinkyarahane88 @JadhavKedar @sanjaymanjrekar #CWC19 #WorldCup2019 #SachinTendulkar #Sachin #SachinOpensAgain #GodOfCricket @YUVSTRONG12 https://t.co/XMywzCYh0h
"?????? ??????? ??? #WorldCup2019 ??? ????? ???????? ?? ??? ????? ??? ??? ????? ?? ?????? ???, ??? ????? ?? ! ?????? ??????? ??? ?? ????? ??? ?? ??? ?????? ?? ????? ?? ??? ?????????? !
 @BCCI @imVkohli #CWC19 https://t.co/0pUE8kQjYY"
Loved the gold &amp; white combination on the pitch? @pumacricket has another cricket shoe for you inspired by my one8 Gold Spike Collector’s Edition. ?? It’s definitely got my ??. #one8 #CWC19 https://t.co/f7frZByR6f
"Don't know about football, but Manchester was blue today! ??????
Comprehensive team victory. ??? #CWC19 https://t.co/b74AWgFdfG"
"Cricketer @ImRo45 unfollows teammate @imVkohli and wife @AnushkaSharma on @instagram. Speculation suggests of a rift between the cricketers, soon after India's loss in the #CWC19 https://t.co/BQF11A7pCX"
"Cricketer @ImRo45 unfollows teammate @imVkohli and wife @AnushkaSharma on @instagram. Speculation suggests of a rift between the cricketers, soon after India's loss in the #CWC19 https://t.co/BQF11A7pCX"
"Cricketer @ImRo45 unfollows teammate @imVkohli and wife @AnushkaSharma on @instagram. Speculation suggests of a rift between the cricketers, soon after India's loss in the #CWC19 https://t.co/BQF11A7pCX"
"Cricketer @ImRo45 unfollows teammate @imVkohli and wife @AnushkaSharma on @instagram. Speculation suggests of a rift between the cricketers, soon after India's loss in the #CWC19 https://t.co/BQF11A7pCX"
"Don't know about football, but Manchester was blue today! ??????
Comprehensive team victory. ??? #CWC19 https://t.co/b74AWgFdfG"
"What A Victory ??????
Tremendous effort by the boys. #CWC19 https://t.co/sERpXw2BzF"
Next stop London. ?? ??? #travelday #CWC19 https://t.co/lW0n3i30es
"As @imVkohli's #TeamIndia (@BCCI) gets set for the @ICC #CWC19, the #BlueTigers ???? wish them all the best! ????

Go get 'em, boys! ???? https://t.co/fsfnig1TMm"
Back at it with the boys! #trainingday #CWC19 https://t.co/ZlyPnJdC5s
"Seedha seedha seedha shot dete haan!
The biggest anthem for the biggest stage. Our mantra for this World Cup - #SockThem! ?? @VivianDivine @pumacricket #CWC19 https://t.co/JXb8v2ulqv"
Very disappointed with Indian team coach and captain. No one takes the responsibility of the possibility . No major cups in 4 years .some action has to be taken for future and  the board is so weak . #leadership #CWC19 #BCCI #ICC @virendersehwag @imVkohli @ImRo45 @sachin_rt
"What A Victory ??????
Tremendous effort by the boys. #CWC19 https://t.co/sERpXw2BzF"
"@ImRo45 @imVkohli 
Hi,
 It is just a small communication gap between you two during the #CWC19.
You must have had to make decisions together during the #cwc. The lack of talk may have costed us a world cup but must not cost anything more.
A well wisher"
"The disputes getting more offensive and cumulative between @imVkohli and @ImRo45 as per reports from team India..
#viratkohli
#rohitsharma
#bcci
#CWC2019 #CWC19 #MSDhoni"
"Congratulations Team India! Truly this is a clinical performance ! Well played Virat Kohli &amp; Co! ?????????? 

@imVkohli @BCCI @ICC 

#INDvPAK #CWC19 #BringHomeTheCup https://t.co/8gFmQSJwHU"
"@imVkohli 
@BCCI 
@RCBTweets 
world cup 2019 memories at Old Trafford cricket stadium... Manchester UK...
#CWC19
#kerryindevlogistics
BORN TO ENCOURAGE SPORTS https://t.co/Hqa23yceyy"
Captain @imVkohli leading from the front and he is our Key Performer after #TeamIndia's innings #INDvAFG #CWC19 https://t.co/QlcZqhEs7X
"@imVkohli 
@BCCI 
@RCBTweets 
world cup 2019 memories at Old Trafford cricket stadium... Manchester UK...
#CWC19
#kerryindevlogistics
BORN TO ENCOURAGE SPORTS https://t.co/Hqa23yceyy"
"@BCCI  @MSKPrasad_ @imVkohli @RaviShastriOfc
Why can't @MSKPrasad_  state  the reason in  the selection of @mayankcricket  in CWC19? 

 Why he is stating the reason now, why can't he say the reason at that time?

Is this the way the select the players?
Gr"
"Disappointment of @ImRo45 is obvious, @imVkohli choosing @hardikpandya7 as his successor and @hardikpandya7 is choosing @klrahul11 is a bad example of lobbying in #IndianCricketTeam @BCCI #CWC19 #KEEPPERFORMERS not followers in the Team @imVkohli"
@MohammadKaif Made my Night....Feelings Emotions And Love @imVkohli @ImRo45 #RohitSharma #ViratKohli #INDvBAN #CWC19 https://t.co/FSysvznINt
"@AnushkaSharma’s instagram story; “Aggressive player, benevolent man - so easy to love??” @imVkohli #Virushka ??#INDvAUS #CWC19 https://t.co/hLWphyEptf"
"Our hardwork will do the talking. Ready to #SockThem, captain @imvkohli ??@viviandivine @pumacricket #CWC19 https://t.co/B8uizQysUy"
"Don't know about football, but Manchester was blue today! ??????
Comprehensive team victory. ??? #CWC19 https://t.co/b74AWgFdfG"
"What A Victory ??????
Tremendous effort by the boys. #CWC19 https://t.co/sERpXw2BzF"
Top performance by the team. Thanks to all the fans for turning out in large numbers. ???? ???????? #CWC19 #INDvPAK https://t.co/BBGJ0Tbbvz
"@imVkohli Ja beta jeet le WORLD Cup????
#CWC19 #INDvBAN https://t.co/n1hIatbObW"
Loved the gold &amp; white combination on the pitch? @pumacricket has another cricket shoe for you inspired by my one8 Gold Spike Collector’s Edition. ?? It’s definitely got my ??. #one8 #CWC19 https://t.co/f7frZByR6f
"Seedha seedha seedha shot dete haan!
The biggest anthem for the biggest stage. Our mantra for this World Cup - #SockThem! ?? @VivianDivine @pumacricket #CWC19 https://t.co/JXb8v2ulqv"
"Don't know about football, but Manchester was blue today! ??????
Comprehensive team victory. ??? #CWC19 https://t.co/b74AWgFdfG"
Loved the gold &amp; white combination on the pitch? @pumacricket has another cricket shoe for you inspired by my one8 Gold Spike Collector’s Edition. ?? It’s definitely got my ??. #one8 #CWC19 https://t.co/f7frZByR6f
"What A Victory ??????
Tremendous effort by the boys. #CWC19 https://t.co/sERpXw2BzF"
Top performance by the team. Thanks to all the fans for turning out in large numbers. ???? ???????? #CWC19 #INDvPAK https://t.co/BBGJ0Tbbvz
Eyes on the ball! #CWC19 #trainingday https://t.co/fMTXz6xuT2
Top win. Onto the next one. ?? #CWC19 https://t.co/ZV59smbd9o
Next stop London. ?? ??? #travelday #CWC19 https://t.co/lW0n3i30es
"Seedha seedha seedha shot dete haan!
The biggest anthem for the biggest stage. Our mantra for this World Cup - #SockThem! ?? @VivianDivine @pumacricket #CWC19 https://t.co/JXb8v2ulqv"
Back at it with the boys! #trainingday #CWC19 https://t.co/ZlyPnJdC5s
"@imVkohli @RaviShastriOfc are fooling everyone in the name of stats &amp; number.Lets go some stats below 
1. Lost semi final of #CWC15
2. Lost finals of #CT17 
3. Lost test series in #SA
4. Lost both ODI &amp; Test in #Eng 
5. Lost semi final of #CWC19 
"
"@vikrantgupta73 @imVkohli @RaviShastriOfc are fooling everyone in the name of stats &amp; number.Lets go some stats below 
1. Lost semi final of #CWC15
2. Lost finals of #CT17 
3. Lost test series in #SA
4. Lost both ODI &amp; Test in #Eng 
5. Lost semi f"
"@vikrantgupta73 Did #TeamIndia went to the #CWC19 to win 75% of matches &amp; rate it’s success or win #CWC.Successful teams #Aus &amp; #WI are the one who won the tournaments,win them consecutively &amp; even won touring tests.Don’t know wat @RaviShastri"
"""Disappointed, but have to be proud of the way we played"" - @imVkohli #TeamIndia #CWC19 #INDvNZ https://t.co/DXgc4nCDWY"
@HTSportsNews @htTweets @imVkohli @RaviShastriOfc Door is always open. Coaches n captain of failed CWC19 have been sacked or asked to resign. In our country we continue to pamper our failures. Ridiculous when the coach says we have to learn from 30 minute
"@sanjaymanjrekar Perhaps @ImRo45 should lead the team. @imVkohli is an amazing cricketer but captaincy is not his forte! We’ve seen way too many tournaments when it comes to semis or finals, we choke! @BCCI should have not given places to some of the #CWC"
@sanjaymanjrekar @imVkohli And as far as @RaviShastriOfc is concerned.. he has failed to deliver results.. apart from the Australia series.. India won nothing of any substantial importance that too with the best bowling line-up we ever had!! Need a new co
Is @imVkohli the worst captain and coach @RaviShastriOfc the worst ever INDIAN coach  ? #ViratKohli #RaviShastri #CWC19 #rohit #RohitSharma #modiondiscovery #modiwithbeargrylls #ManVsWild #BCCI #Cricket #BCCI #WestIndies #India #IndianArmy #Dhoni #cricket19 #MSDhoni
"@BCCI, all you had to do after losing the #CWC19 was
- Sack @RaviShastriOfc as the coach
- Retire @msdhoni from all forms of Cricket, let him play @IPL
- Sack @imVkohli as the captain and pass the baton to @ImRo45
#TeamIndia #IndianCricketTeam
I cannot po"
@sanjaymanjrekar Respectfully disagree with @sanjaymanjrekar for the comments made by Sunny sir are true and reflect current state of Indian cricket under @imVkohli @BCCI and @RaviShastriOfc failed to perform in business end of #CWC19
"@vikrantgupta73 @imVkohli @RaviShastriOfc are fooling everyone in the name of stats &amp; number.Lets go some stats below 
1. Lost semi final of #CWC15
2. Lost finals of #CT17 
3. Lost test series in #SA
4. Lost both ODI &amp; Test in #Eng 
5. Lost semi f"
"Don't know about football, but Manchester was blue today! ??????
Comprehensive team victory. ??? #CWC19 https://t.co/b74AWgFdfG"
Loved the gold &amp; white combination on the pitch? @pumacricket has another cricket shoe for you inspired by my one8 Gold Spike Collector’s Edition. ?? It’s definitely got my ??. #one8 #CWC19 https://t.co/f7frZByR6f
"What A Victory ??????
Tremendous effort by the boys. #CWC19 https://t.co/sERpXw2BzF"
